customerID,Segment,BusinessName,tenure,MonthlyCharges,PredictedChurnProbability
5697-GOMBF,4,"New, Low-Spend, High-Risk",28,35.9,0.3448712386256526
2739-CACDQ,2,"New, High-Spend, High-Risk",17,82.65,0.6196731114645242
9385-EHGDO,3,"Established, Low-Spend, Low-Risk",35,19.85,0.010912035203147485
9498-FIMXL,4,"New, Low-Spend, High-Risk",8,19.2,0.08664425392350886
2379-GYFLQ,1,"Established, High-Spend, Low-Risk",46,94.9,0.24400156245622323
0122-OAHPZ,2,"New, High-Spend, High-Risk",7,73.85,0.6720328640979311
2868-SNELZ,2,"New, High-Spend, High-Risk",2,80.6,0.6913689257849338
4322-RCYMT,1,"Established, High-Spend, Low-Risk",68,75.8,0.0258816769716374
6680-NENYN,1,"Established, High-Spend, Low-Risk",43,104.6,0.21067255496105275
2088-IEBAU,1,"Established, High-Spend, Low-Risk",68,88.15,0.01705303900016455
7982-VCELR,2,"New, High-Spend, High-Risk",36,94.8,0.48945914271897933
1343-EHPYB,1,"Established, High-Spend, Low-Risk",63,103.4,0.3891646036050948
6035-BXTTY,4,"New, Low-Spend, High-Risk",32,54.65,0.13198945076300891
6885-PKOAM,1,"Established, High-Spend, Low-Risk",71,85.75,0.015909687410495206
7520-HQWJU,1,"Established, High-Spend, Low-Risk",66,67.45,0.03545556882244783
9639-BUJXT,3,"Established, Low-Spend, Low-Risk",63,20.5,0.007434294864131786
5924-SNGKP,3,"Established, Low-Spend, Low-Risk",41,20.25,0.0156733587617732
0021-IKXGC,2,"New, High-Spend, High-Risk",1,72.1,0.7589547555197821
2034-GDRCN,2,"New, High-Spend, High-Risk",2,90.4,0.7532505048457981
8966-SNIZF,3,"Established, Low-Spend, Low-Risk",70,19.45,0.00274385275551208
6243-OZGFH,4,"New, Low-Spend, High-Risk",23,44.95,0.48305729233851125
4654-DLAMQ,1,"Established, High-Spend, Low-Risk",64,97.0,0.0964742912140182
0513-RBGPE,3,"Established, Low-Spend, Low-Risk",37,62.8,0.019832759153604065
5160-UXJED,4,"New, Low-Spend, High-Risk",17,44.6,0.12231510728351516
4115-NZRKS,2,"New, High-Spend, High-Risk",7,89.15,0.7617249099362334
0219-YTZUE,2,"New, High-Spend, High-Risk",4,84.8,0.5926408364349406
0623-IIHUG,4,"New, Low-Spend, High-Risk",21,41.9,0.3585131308955711
4572-DVCGN,2,"New, High-Spend, High-Risk",10,80.25,0.6397518079844997
3351-NGXYI,4,"New, Low-Spend, High-Risk",16,54.1,0.30057829333726943
8984-EYLLL,1,"Established, High-Spend, Low-Risk",64,105.25,0.09362067102298648
9057-MSWCO,4,"New, Low-Spend, High-Risk",27,30.75,0.2457003132841241
9833-TGFHX,1,"Established, High-Spend, Low-Risk",42,97.1,0.23722401466463466
9294-TDIPC,4,"New, Low-Spend, High-Risk",5,20.2,0.1515966632782436
5229-DTFYB,1,"Established, High-Spend, Low-Risk",41,98.8,0.11501825096052581
0104-PPXDV,3,"Established, Low-Spend, Low-Risk",58,50.3,0.03338579203728832
5176-LMJXE,3,"Established, Low-Spend, Low-Risk",47,20.55,0.007731169877132614
3583-KRKMD,2,"New, High-Spend, High-Risk",18,75.9,0.40137399448019406
1010-DIAUQ,2,"New, High-Spend, High-Risk",5,96.5,0.7244441352895107
9069-LGEUL,4,"New, Low-Spend, High-Risk",23,59.95,0.2145914037238629
7302-ZHMHP,4,"New, Low-Spend, High-Risk",1,19.15,0.21827858998535504
9571-EDEBV,1,"Established, High-Spend, Low-Risk",71,98.65,0.2036767062026119
3520-FJGCV,1,"Established, High-Spend, Low-Risk",72,112.6,0.041498921987143625
6563-VRERX,3,"Established, Low-Spend, Low-Risk",33,20.6,0.02314864892137042
0259-GBZSH,2,"New, High-Spend, High-Risk",2,85.65,0.7623304594441006
6122-EFVKN,4,"New, Low-Spend, High-Risk",24,35.75,0.03624775241171729
2805-EDJPQ,1,"Established, High-Spend, Low-Risk",56,99.75,0.11435869103493376
6862-CQUMB,2,"New, High-Spend, High-Risk",37,96.1,0.47850801523475983
7156-MXBJE,1,"Established, High-Spend, Low-Risk",43,85.1,0.09953505610923656
6158-HDPXZ,4,"New, Low-Spend, High-Risk",1,25.35,0.5713137845046635
9601-BRXPO,2,"New, High-Spend, High-Risk",25,104.95,0.5826855274937565
2863-IMQDR,1,"Established, High-Spend, Low-Risk",61,89.65,0.019770037289711422
5686-CMAWK,2,"New, High-Spend, High-Risk",17,86.75,0.29695756329070677
5651-CRHKQ,1,"Established, High-Spend, Low-Risk",41,86.2,0.10707855177691984
6905-NIQIN,4,"New, Low-Spend, High-Risk",1,50.65,0.3819932731728588
8204-YJCLA,1,"Established, High-Spend, Low-Risk",72,64.8,0.01311207457700632
5167-ZFFMM,2,"New, High-Spend, High-Risk",1,90.85,0.7315674333430153
6583-SZVGP,1,"Established, High-Spend, Low-Risk",48,108.1,0.17454503946172856
4895-TMWIR,4,"New, Low-Spend, High-Risk",11,19.95,0.179002630362718
0533-BNWKF,1,"Established, High-Spend, Low-Risk",55,85.45,0.3061012345928924
1708-PBBOA,3,"Established, Low-Spend, Low-Risk",42,54.75,0.05221214697116901
8782-LKFPK,2,"New, High-Spend, High-Risk",44,90.4,0.4499909240874709
5522-JBWMO,4,"New, Low-Spend, High-Risk",1,44.0,0.36977019473763273
3597-MVHJT,2,"New, High-Spend, High-Risk",27,95.6,0.6627998584705
9774-NRNAU,2,"New, High-Spend, High-Risk",27,84.8,0.3332947678397064
0224-RLWWD,4,"New, Low-Spend, High-Risk",2,44.3,0.46371205570102425
9967-ATRFS,4,"New, Low-Spend, High-Risk",19,19.9,0.10695217450316956
3951-NJCVI,2,"New, High-Spend, High-Risk",42,95.05,0.6065729690138056
2977-CEBSX,1,"Established, High-Spend, Low-Risk",66,90.05,0.01759169931182459
0177-PXBAT,2,"New, High-Spend, High-Risk",33,109.9,0.4747189988919455
6599-CEBNN,2,"New, High-Spend, High-Risk",34,73.95,0.3314243414105997
2519-ERQOJ,4,"New, Low-Spend, High-Risk",33,54.6,0.339254105028946
5876-QMYLD,4,"New, Low-Spend, High-Risk",23,20.05,0.03565565735376064
2277-AXSDC,3,"Established, Low-Spend, Low-Risk",32,19.75,0.029965000478966275
9442-JTWDL,4,"New, Low-Spend, High-Risk",11,20.05,0.07555933136747552
0979-PHULV,1,"Established, High-Spend, Low-Risk",69,99.45,0.31829617099011537
3067-SVMTC,3,"Established, Low-Spend, Low-Risk",68,55.9,0.010850252947431851
5495-GPSRW,4,"New, Low-Spend, High-Risk",20,19.7,0.027121833921513766
7606-BPHHN,3,"Established, Low-Spend, Low-Risk",72,19.8,0.002514448132315628
4742-DRORA,1,"Established, High-Spend, Low-Risk",60,95.4,0.11153392709085858
0111-KLBQG,2,"New, High-Spend, High-Risk",32,93.95,0.5001377751912904
4800-VHZKI,4,"New, Low-Spend, High-Risk",1,19.9,0.21625969513770485
7989-CHGTL,4,"New, Low-Spend, High-Risk",1,19.6,0.21880660024712612
0334-GDDSO,2,"New, High-Spend, High-Risk",3,81.35,0.7001428872499994
4163-NCJAK,3,"Established, Low-Spend, Low-Risk",46,24.45,0.022970990601281247
5233-AOZUF,2,"New, High-Spend, High-Risk",29,74.95,0.49101133771539446
5973-EJGDP,1,"Established, High-Spend, Low-Risk",51,87.35,0.21849288228372776
1996-DBMUS,1,"Established, High-Spend, Low-Risk",48,70.65,0.304551039807222
7916-VCCPB,2,"New, High-Spend, High-Risk",16,73.25,0.428033786402645
4686-GEFRM,1,"Established, High-Spend, Low-Risk",70,98.7,0.05291219056146657
5249-QYHEX,3,"Established, Low-Spend, Low-Risk",40,24.8,0.012257694171676367
0578-SKVMF,2,"New, High-Spend, High-Risk",22,83.3,0.453354094445168
5564-NEMQO,2,"New, High-Spend, High-Risk",1,75.3,0.6744148787706666
2233-FAGXV,4,"New, Low-Spend, High-Risk",5,24.3,0.20218081707904934
5605-IYGFG,2,"New, High-Spend, High-Risk",7,69.85,0.5971777604843254
7663-ZTEGJ,1,"Established, High-Spend, Low-Risk",29,100.55,0.2134764650883394
3935-TBRZZ,3,"Established, Low-Spend, Low-Risk",44,25.7,0.019814477063327677
8111-BKVDS,4,"New, Low-Spend, High-Risk",10,40.7,0.30980150998784606
2055-SIFSS,3,"Established, Low-Spend, Low-Risk",55,51.65,0.12579568651143994
2806-MLNTI,1,"Established, High-Spend, Low-Risk",52,105.1,0.32134883829366795
8734-DKSTZ,2,"New, High-Spend, High-Risk",10,85.95,0.6567861954699248
4360-PNRQB,2,"New, High-Spend, High-Risk",18,75.6,0.5823239445923646
6152-ONASV,3,"Established, Low-Spend, Low-Risk",68,58.25,0.015756537522588758
9063-ZGTUY,3,"Established, Low-Spend, Low-Risk",61,19.4,0.01357004082669776
7781-HVGMK,1,"Established, High-Spend, Low-Risk",72,65.2,0.010786377284604586
2181-UAESM,4,"New, Low-Spend, High-Risk",2,53.45,0.30130940385058985
2957-LOLHO,4,"New, Low-Spend, High-Risk",12,45.4,0.3190196108672858
6048-NJXHX,3,"Established, Low-Spend, Low-Risk",41,19.75,0.010854033865130938
2320-SLKMB,4,"New, Low-Spend, High-Risk",26,44.45,0.28636135673365465
4980-URKXC,3,"Established, Low-Spend, Low-Risk",36,20.85,0.025583222986054813
4376-KFVRS,1,"Established, High-Spend, Low-Risk",72,114.05,0.04350975975987016
5886-VLQVU,2,"New, High-Spend, High-Risk",35,89.85,0.43595333134470865
3577-AMVUX,4,"New, Low-Spend, High-Risk",1,55.05,0.316545761040387
0771-WLCLA,2,"New, High-Spend, High-Risk",16,112.95,0.4671815488066301
5628-RKIFK,1,"Established, High-Spend, Low-Risk",49,101.55,0.44878550105073617
0206-TBWLC,1,"Established, High-Spend, Low-Risk",54,114.65,0.14322819112475554
2937-FTHUR,4,"New, Low-Spend, High-Risk",18,64.8,0.2547913265671158
1910-FMXJM,2,"New, High-Spend, High-Risk",36,80.4,0.4331106450042489
7752-XUSCI,1,"Established, High-Spend, Low-Risk",60,105.9,0.3965169766576689
4110-PFEUZ,2,"New, High-Spend, High-Risk",1,69.55,0.6471484365220141
0732-OCQOC,3,"Established, Low-Spend, Low-Risk",52,25.05,0.0070560707905072614
5168-MSWXT,2,"New, High-Spend, High-Risk",8,94.75,0.6625773741433406
1090-ESELR,1,"Established, High-Spend, Low-Risk",72,105.5,0.0280640623259678
8592-PLTMQ,3,"Established, Low-Spend, Low-Risk",64,24.7,0.010286524602739142
5760-WRAHC,4,"New, Low-Spend, High-Risk",22,69.75,0.17766932884161854
8847-GEOOQ,3,"Established, Low-Spend, Low-Risk",60,60.2,0.1191114203703804
0256-LTHVJ,2,"New, High-Spend, High-Risk",28,81.05,0.43080661892054734
4785-FCIFB,3,"Established, Low-Spend, Low-Risk",61,24.4,0.006013871641840222
8313-NDOIA,2,"New, High-Spend, High-Risk",24,104.15,0.6445315332367648
5149-CUZUJ,1,"Established, High-Spend, Low-Risk",28,92.9,0.18391320109080275
0942-KOWSM,1,"Established, High-Spend, Low-Risk",30,80.8,0.04555849310899395
4237-CLSMM,4,"New, Low-Spend, High-Risk",2,20.0,0.2142875568528886
1452-VOQCH,2,"New, High-Spend, High-Risk",1,75.1,0.7145584793228255
4719-UMSIY,4,"New, Low-Spend, High-Risk",6,19.65,0.1467727595174016
6614-VBEGU,4,"New, Low-Spend, High-Risk",24,69.45,0.3270715933617133
0880-TKATG,2,"New, High-Spend, High-Risk",4,101.15,0.74711426757553
3811-VBYBZ,2,"New, High-Spend, High-Risk",7,99.8,0.7549178878316465
1480-BKXGA,1,"Established, High-Spend, Low-Risk",72,116.05,0.06343668241316644
2996-XAUVF,3,"Established, Low-Spend, Low-Risk",70,40.05,0.015093016950352157
9076-AXYIK,1,"Established, High-Spend, Low-Risk",64,102.1,0.1220279326695299
5968-XQIVE,1,"Established, High-Spend, Low-Risk",72,89.7,0.10480555577827776
8896-RAZCR,3,"Established, Low-Spend, Low-Risk",44,19.9,0.006957285152455004
4640-UHDOS,4,"New, Low-Spend, High-Risk",13,55.95,0.32319498529153645
4933-IKULF,4,"New, Low-Spend, High-Risk",17,20.65,0.06882066045030895
3583-EKAPL,2,"New, High-Spend, High-Risk",1,55.0,0.49319720917935567
1304-BCCFO,2,"New, High-Spend, High-Risk",9,70.05,0.4819728932442454
4104-PVRPS,4,"New, Low-Spend, High-Risk",24,53.6,0.11632395826037138
9399-APLBT,2,"New, High-Spend, High-Risk",1,74.7,0.5511980177238434
2359-KMGLI,2,"New, High-Spend, High-Risk",24,80.25,0.48996812666327544
3780-DDGSE,1,"Established, High-Spend, Low-Risk",35,76.05,0.1787767010451887
4431-EDMIQ,4,"New, Low-Spend, High-Risk",7,75.7,0.17128804366099615
0306-JAELE,2,"New, High-Spend, High-Risk",5,96.1,0.6479896283191561
6227-HWPWX,2,"New, High-Spend, High-Risk",15,69.0,0.46354283309576166
0486-LGCCH,4,"New, Low-Spend, High-Risk",11,19.65,0.03256951572716852
0447-BEMNG,3,"Established, Low-Spend, Low-Risk",48,45.3,0.1320259593109627
4612-SSVHJ,2,"New, High-Spend, High-Risk",20,81.45,0.6029988581047419
5168-MQQCA,1,"Established, High-Spend, Low-Risk",72,108.5,0.14322662630805064
5949-XIKAE,2,"New, High-Spend, High-Risk",8,83.55,0.5705134206923022
7971-HLVXI,1,"Established, High-Spend, Low-Risk",72,84.5,0.05969083062255759
9094-AZPHK,2,"New, High-Spend, High-Risk",15,100.15,0.7033254888122333
3649-JPUGY,1,"Established, High-Spend, Low-Risk",72,88.6,0.02088434013362145
4472-LVYGI,4,"New, Low-Spend, High-Risk",0,52.55,0.14980524828434347
8372-JUXUI,2,"New, High-Spend, High-Risk",1,74.35,0.6632686585397228
3552-CTCYF,1,"Established, High-Spend, Low-Risk",63,104.8,0.10360934709776931
6778-YSNIH,2,"New, High-Spend, High-Risk",2,59.0,0.4458934049938312
0388-EOPEX,2,"New, High-Spend, High-Risk",2,74.4,0.5312936794334336
5756-OZRIO,1,"Established, High-Spend, Low-Risk",61,64.05,0.06752365327371236
6579-JPICP,4,"New, Low-Spend, High-Risk",1,20.4,0.21664982963972595
8205-OTCHB,4,"New, Low-Spend, High-Risk",22,43.75,0.21720240763423967
4134-BSXLX,4,"New, Low-Spend, High-Risk",28,60.9,0.08779212318758663
0505-SPOOW,3,"Established, Low-Spend, Low-Risk",70,19.8,0.002783593612593237
6235-VDHOM,4,"New, Low-Spend, High-Risk",5,28.45,0.5363517180318836
7783-YKGDV,2,"New, High-Spend, High-Risk",12,99.7,0.5413703841709283
4374-YMUSQ,1,"Established, High-Spend, Low-Risk",34,116.25,0.21780169251627926
4513-CXYIX,1,"Established, High-Spend, Low-Risk",71,80.7,0.04182451794998793
3957-HHLMR,1,"Established, High-Spend, Low-Risk",70,65.2,0.023762764448378937
7803-XOCCZ,1,"Established, High-Spend, Low-Risk",52,84.05,0.0973333782467321
5736-YEJAX,1,"Established, High-Spend, Low-Risk",69,79.45,0.008388439918515999
5609-CEBID,2,"New, High-Spend, High-Risk",20,94.1,0.6350109747204125
8981-FJGLA,2,"New, High-Spend, High-Risk",11,78.0,0.5745959437098253
7218-HKQFK,2,"New, High-Spend, High-Risk",2,94.2,0.6808410213294228
4636-QRJKY,2,"New, High-Spend, High-Risk",6,80.5,0.5250572946184381
1135-LMECX,4,"New, Low-Spend, High-Risk",1,19.85,0.21639386646475212
4332-MUOEZ,1,"Established, High-Spend, Low-Risk",20,94.3,0.19230480979163697
8535-SFUTN,1,"Established, High-Spend, Low-Risk",61,106.45,0.3122852893839938
5956-VKDTT,2,"New, High-Spend, High-Risk",5,74.35,0.7293225431840404
8677-HDZEE,1,"Established, High-Spend, Low-Risk",56,105.45,0.3390838585030381
2475-MROZF,1,"Established, High-Spend, Low-Risk",30,95.0,0.25424985373692327
9412-GHEEC,2,"New, High-Spend, High-Risk",40,104.8,0.47402290544235726
3482-ABPKK,4,"New, Low-Spend, High-Risk",28,54.3,0.048149907419413045
6705-LXORM,2,"New, High-Spend, High-Risk",5,70.05,0.6602886282119451
0257-ZESQC,2,"New, High-Spend, High-Risk",27,75.2,0.3597268050654917
7531-GQHME,4,"New, Low-Spend, High-Risk",12,20.05,0.14395564071109107
5174-ITUMV,1,"Established, High-Spend, Low-Risk",67,105.4,0.16658674387707792
4109-CYRBD,4,"New, Low-Spend, High-Risk",29,51.6,0.28652257484185395
0913-XWSCN,1,"Established, High-Spend, Low-Risk",55,85.5,0.31326588633046315
6825-UYPFK,2,"New, High-Spend, High-Risk",23,75.6,0.5367004870026381
8397-MVTAZ,2,"New, High-Spend, High-Risk",34,100.05,0.6216425978923562
0750-EBAIU,1,"Established, High-Spend, Low-Risk",52,91.25,0.11954967620805053
8606-CIQUL,1,"Established, High-Spend, Low-Risk",72,115.75,0.05020219398867319
3571-DPYUH,1,"Established, High-Spend, Low-Risk",58,94.7,0.10921373699612921
7601-GNDYK,3,"Established, Low-Spend, Low-Risk",35,19.6,0.010945271965837439
0356-OBMAC,1,"Established, High-Spend, Low-Risk",56,99.9,0.09358698538247624
8067-NIOYM,4,"New, Low-Spend, High-Risk",24,21.1,0.017556624054474508
1403-GYAFU,3,"Established, Low-Spend, Low-Risk",70,20.05,0.002161943233940787
4234-XTNEA,2,"New, High-Spend, High-Risk",2,79.95,0.7040588093991273
1297-VQDRP,1,"Established, High-Spend, Low-Risk",68,107.15,0.16069792537100028
9282-IZGQK,2,"New, High-Spend, High-Risk",1,85.0,0.7648057457383591
5348-CAGXB,2,"New, High-Spend, High-Risk",12,89.55,0.6894575708441493
0621-HJWXJ,1,"Established, High-Spend, Low-Risk",63,81.55,0.20758386793783462
5844-QVTAT,3,"Established, Low-Spend, Low-Risk",33,58.45,0.03988626793391788
8905-IAZPF,1,"Established, High-Spend, Low-Risk",69,95.65,0.14495271894649875
5394-MEITZ,1,"Established, High-Spend, Low-Risk",60,80.6,0.01790033426867714
6859-QNXIQ,1,"Established, High-Spend, Low-Risk",72,113.1,0.04180600494292984
2782-LFZVW,2,"New, High-Spend, High-Risk",11,58.95,0.4748848907479556
2866-IKBTM,4,"New, Low-Spend, High-Risk",1,19.55,0.21720015950777147
1342-JPNKI,2,"New, High-Spend, High-Risk",10,86.05,0.7097375680331413
2817-NTQDO,4,"New, Low-Spend, High-Risk",13,45.55,0.3091821788709189
7129-AZJDE,1,"Established, High-Spend, Low-Risk",34,78.95,0.23077159262954403
6986-IJDHX,1,"Established, High-Spend, Low-Risk",39,86.3,0.3176557474069018
2560-PPCHE,1,"Established, High-Spend, Low-Risk",65,105.05,0.15511221293022737
4676-MQUEA,1,"Established, High-Spend, Low-Risk",50,101.9,0.19131278491826004
8138-EALND,4,"New, Low-Spend, High-Risk",15,19.75,0.12790352373660988
3580-HYCSP,1,"Established, High-Spend, Low-Risk",72,110.3,0.05716419080858449
1352-HNSAW,1,"Established, High-Spend, Low-Risk",72,115.6,0.03999848498823649
2075-PUEPR,3,"Established, Low-Spend, Low-Risk",55,19.35,0.004450827081440005
1982-FEBTD,4,"New, Low-Spend, High-Risk",23,25.6,0.025272132929799167
5301-GAUUY,2,"New, High-Spend, High-Risk",32,80.35,0.42818744094218697
5791-KAJFD,1,"Established, High-Spend, Low-Risk",56,68.75,0.03910564645104302
2654-VBVPB,4,"New, Low-Spend, High-Risk",1,19.9,0.21625969513770485
1154-HYWWO,1,"Established, High-Spend, Low-Risk",38,70.6,0.041399807406796774
2501-XWWTZ,2,"New, High-Spend, High-Risk",11,70.2,0.5617945796444145
3716-UVSPD,4,"New, Low-Spend, High-Risk",1,49.3,0.33196151744445135
6815-ABQFQ,1,"Established, High-Spend, Low-Risk",56,107.25,0.19928773916192383
7343-EOBEU,4,"New, Low-Spend, High-Risk",3,23.6,0.2673901820596725
3701-SFMUH,2,"New, High-Spend, High-Risk",7,69.7,0.34474885224001406
6103-LIANB,1,"Established, High-Spend, Low-Risk",59,99.5,0.12641021001095584
7319-VENRZ,4,"New, Low-Spend, High-Risk",7,64.3,0.3334044031968888
5846-NEQVZ,1,"Established, High-Spend, Low-Risk",71,70.85,0.0058661279370062925
6967-QIQRV,2,"New, High-Spend, High-Risk",15,101.9,0.24889369817807375
5781-RFZRP,1,"Established, High-Spend, Low-Risk",71,73.5,0.010441161754983455
0939-YAPAF,2,"New, High-Spend, High-Risk",35,100.25,0.6026235231655205
0308-IVGOK,4,"New, Low-Spend, High-Risk",11,40.4,0.17538529466043293
7293-LSCDV,3,"Established, Low-Spend, Low-Risk",60,19.25,0.0033956671522355863
7025-WCBNE,3,"Established, Low-Spend, Low-Risk",47,59.6,0.027755380358827877
5756-JYOJT,4,"New, Low-Spend, High-Risk",11,64.9,0.1633688021332327
4710-FDUIZ,1,"Established, High-Spend, Low-Risk",56,100.3,0.2622021665682148
6030-REHUX,2,"New, High-Spend, High-Risk",28,110.85,0.5796368189915807
9548-LIGTA,1,"Established, High-Spend, Low-Risk",61,81.05,0.013954867261617534
5150-LJNSR,1,"Established, High-Spend, Low-Risk",31,98.05,0.22536769192436393
8270-RKSAP,2,"New, High-Spend, High-Risk",9,70.5,0.5769077039594475
6522-YRBXD,2,"New, High-Spend, High-Risk",35,94.55,0.4373304927530511
2640-LYMOV,4,"New, Low-Spend, High-Risk",2,19.65,0.2108464359620465
1218-VKFPE,4,"New, Low-Spend, High-Risk",12,19.0,0.11834080444301474
3627-FHKBK,2,"New, High-Spend, High-Risk",1,75.3,0.5303122132702267
2865-TCHJW,2,"New, High-Spend, High-Risk",4,89.2,0.7764560434740932
1423-BMPBQ,4,"New, Low-Spend, High-Risk",1,19.0,0.18263250631220432
2393-DIVAI,4,"New, Low-Spend, High-Risk",3,20.0,0.20080559982513335
5192-EBGOV,2,"New, High-Spend, High-Risk",1,85.7,0.7984500739231146
4568-KNYWR,3,"Established, Low-Spend, Low-Risk",52,63.25,0.019113976981625598
8752-IMQOS,4,"New, Low-Spend, High-Risk",5,20.1,0.07945963431415622
0742-LAFQK,1,"Established, High-Spend, Low-Risk",72,99.15,0.05052826541882416
0795-LAFGP,1,"Established, High-Spend, Low-Risk",71,90.4,0.012789729095732985
0619-OLYUR,1,"Established, High-Spend, Low-Risk",72,111.9,0.05762409218996411
5512-IDZEI,3,"Established, Low-Spend, Low-Risk",46,24.9,0.018419156033770895
0459-SPZHJ,1,"Established, High-Spend, Low-Risk",63,83.5,0.022748186314425396
0215-BQKGS,1,"Established, High-Spend, Low-Risk",30,84.3,0.25972870322378755
9244-ZVAPM,4,"New, Low-Spend, High-Risk",1,45.6,0.4238656763613859
0719-SYFRB,4,"New, Low-Spend, High-Risk",12,61.65,0.21311070604680288
8208-EUMTE,4,"New, Low-Spend, High-Risk",16,54.85,0.07297361039593209
5172-MIGPM,2,"New, High-Spend, High-Risk",4,65.55,0.43678458655807473
1710-RCXUS,1,"Established, High-Spend, Low-Risk",51,90.35,0.21750635363949078
0374-FIUCA,3,"Established, Low-Spend, Low-Risk",65,20.4,0.0035948153459996034
5839-SUYVZ,2,"New, High-Spend, High-Risk",16,74.55,0.42062014007166293
5173-ZXXXL,4,"New, Low-Spend, High-Risk",2,19.95,0.11119786562520574
1096-ADRUX,1,"Established, High-Spend, Low-Risk",66,74.25,0.08921963170977078
2001-MCUUW,1,"Established, High-Spend, Low-Risk",46,108.65,0.13819038425364558
2731-GJRDG,1,"Established, High-Spend, Low-Risk",32,109.55,0.2596102221037484
4723-BEGSG,1,"Established, High-Spend, Low-Risk",72,86.65,0.016098155348171442
6516-NKQBO,1,"Established, High-Spend, Low-Risk",38,81.0,0.026946960678854895
8672-OAUPW,3,"Established, Low-Spend, Low-Risk",51,47.85,0.023742119402465744
8207-DMRVL,1,"Established, High-Spend, Low-Risk",72,114.55,0.041773990609586004
3419-SNJJD,1,"Established, High-Spend, Low-Risk",65,105.25,0.3406339394285795
6543-CPZMK,4,"New, Low-Spend, High-Risk",9,29.95,0.38643216528766894
4765-OXPPD,4,"New, Low-Spend, High-Risk",9,65.0,0.12701692966214456
2804-ETQDK,3,"Established, Low-Spend, Low-Risk",66,20.55,0.0025535883897815073
6689-VRRTK,1,"Established, High-Spend, Low-Risk",44,109.8,0.27695431328331455
7138-GIRSH,1,"Established, High-Spend, Low-Risk",50,69.5,0.033125548779905103
9396-ZSFLL,4,"New, Low-Spend, High-Risk",15,48.85,0.36294484446870007
